,Time,Target,Performance,Time_1,Target_1,Performance_1,Time_2,Target_2,Performance_2,Time_3,Target_3,Performance_3,Time_4,Target_4,Performance_4
0,0,4.002905368804932,0.000000000000000,Device: K-Grip,,,Device: K-Grip,,,Device: K-Grip,,,Device: K-Grip,,
1,0.013324999999999818,4.002905368804932,0.000000000000000,Time,Target,Performance,Time,Target,Performance,Time,Target,Performance,Time,Target,Performance
433,5.773967000000001,3.973492622375488,0.000000000000000,5.747317999999999,10.531800270080566,0.000000000000000,5.74721100000001,-,0.000000000000000,5.747199999999997,-,0.000000000000000,5.74721100000001,-,0.000000000000000
434,5.787292,3.973492622375488,0.000000000000000,5.7606430000000035,-,0.000000000000000,5.760536000000007,0.000000000000000,0.000000000000000,5.760524999999994,-,0.000000000000000,5.760535999999993,-,0.000000000000000
435,5.800628000000001,3.996697664260864,0.000000000000000,5.773979,-,0.000000000000000,5.773967000000004,-,0.000000000000000,5.773967999999994,-,0.000000000000000,5.773956999999995,-,0.000000000000000
436,5.81406,3.996697664260864,0.000000000000000,5.787304000000003,-,0.001449999981560,5.787303,-,0.000000000000000,5.787281999999992,-,0.000000000000000,5.787293000000005,-,0.000000000000000
437,5.8273850000000005,3.995250225067139,0.000000000000000,5.800629000000001,-,0.000000000000000,5.800628000000011,-,0.000000000000000,5.800618000000002,-,0.000000000000000,5.800618000000017,-,0.000000000000000
438,5.840709999999999,3.995250225067139,0.000000000000000,5.813964,-,0.000000000000000,5.813953000000009,-,0.000000000000000,5.813942999999999,-,0.000000000000000,5.813953999999998,-,0.000000000000000
439,5.854045,3.942045688629150,0.000000000000000,5.827288999999997,-,0.000000000000000,5.827278000000006,-,0.000000000000000,5.827267999999997,-,0.000000000000000,5.82727900000001,-,0.000000000000000
440,5.867360000000001,3.942045688629150,0.000000000000000,5.840614000000001,-,0.004350000061095,5.840614000000001,-,0.000000000000000,5.840592999999993,-,0.000000000000000,5.840603999999992,-,0.000000000000000
441,5.880694999999999,3.942045688629150,0.000000000000000,5.853938999999999,-,0.000000000000000,5.853938999999999,-,0.000000000000000,5.853928,-,0.000000000000000,5.8539290000000035,-,0.000000000000000
442,5.89402,3.942045688629150,0.000000000000000,5.867275000000001,-,0.000000000000000,5.86726400000001,-,0.000000000000000,5.867252999999997,-,0.000000000000000,5.867263999999995,-,0.000000000000000
443,5.907344999999999,4.002309799194336,0.000000000000000,5.880589,-,0.004350000061095,5.880599000000002,-,0.000000000000000,5.880577999999994,-,0.000000000000000,5.880589000000008,-,0.000000000000000
444,5.920681,4.002309799194336,0.000000000000000,5.893925000000003,-,0.000000000000000,5.893914000000004,-,0.000000000000000,5.893902999999991,-,0.000000000000000,5.893925000000017,-,0.000000000000000
445,5.934005999999999,3.924713850021362,0.000000000000000,5.907260999999998,-,0.010150000452995,5.907249000000011,-,0.000000000000000,5.907228000000003,-,0.000000000000000,5.9072390000000015,-,0.000000000000000
446,5.947331,3.924713850021362,0.000000000000000,5.920682000000001,-,0.000000000000000,5.920585000000006,-,0.000000000000000,5.920563999999999,-,0.000000000000000,5.92058600000001,-,0.000000000000000
447,5.960666999999999,3.942536354064941,0.000000000000000,5.934017,-,0.000000000000000,5.933910000000004,-,0.000000000000000,5.933888999999995,-,0.000000000000000,5.933899999999994,-,0.000000000000000
448,5.973992,3.942536354064941,0.000000000000000,5.947353000000003,-,0.000000000000000,5.947224000000002,-,0.000000000000000,5.947213999999993,0.000000000000000,0.000000000000000,5.947225000000006,-,0.000000000000000
449,5.987316999999999,3.942536354064941,0.000000000000000,5.960667000000002,-,0.000000000000000,5.960548999999999,-,0.000000000000000,5.960550000000003,0.000000000000000,0.000000000000000,5.960561000000016,-,0.000000000000000
450,6.000642,3.936190843582153,0.000000000000000,5.973991999999998,-,0.000000000000000,5.973991999999998,-,0.000000000000000,5.973981,-,0.001449999981560,5.973991999999998,-,0.000000000000000
451,6.014073000000001,3.936190843582153,0.000000000000000,5.9873280000000015,10.531800270080566,0.000000000000000,5.98731700000001,-,0.000000000000000,5.987305999999997,-,0.000000000000000,5.98731700000001,-,0.000000000000000
452,6.027409,3.965702533721924,0.000000000000000,6.000652999999998,-,0.000000000000000,6.000642000000007,-,0.000000000000000,6.000641999999993,-,0.000000000000000,6.000652999999991,7.046625137329102,0.000000000000000
453,6.0407340000000005,3.965702533721924,0.000000000000000,6.0139780000000025,10.531800270080566,0.004350000061095,6.013976999999999,-,0.000000000000000,6.013955999999991,-,0.000000000000000,6.0139670000000045,-,0.000000000000000
454,6.054059,3.965702533721924,0.013050000183284,6.027313999999999,-,0.000000000000000,6.02730200000001,-,0.000000000000000,6.027292000000001,-,0.000000000000000,6.027292000000016,-,0.000000000000000
455,6.067384,3.996037960052490,0.000000000000000,6.040627999999997,10.531800270080566,0.000000000000000,6.040627000000008,-,0.000000000000000,6.040616999999998,-,0.000000000000000,6.040638999999995,-,0.000000000000000
456,6.080708999999999,3.996037960052490,0.000000000000000,6.053964,-,0.000000000000000,6.053963000000003,-,0.000000000000000,6.053941999999996,-,0.000000000000000,6.053953000000009,-,0.000000000000000
457,6.094045,3.948808908462524,0.000000000000000,6.067288999999997,-,0.004350000061095,6.067277000000002,-,0.000000000000000,6.067277999999991,-,0.000000000000000,6.067277999999991,-,0.000000000000000
458,6.107369999999999,3.948808908462524,0.000000000000000,6.080624000000004,-,0.000000000000000,6.080612999999998,-,0.000000000000000,6.080603000000003,-,0.000000000000000,6.0806140000000015,-,0.000000000000000
459,6.1206949999999996,3.948808908462524,0.000000000000000,6.093938999999999,-,0.033250000327826,6.093938000000009,-,0.000000000000000,6.093928,-,0.000000000000000,6.093939000000013,-,0.000000000000000
460,6.134030000000001,3.996963739395142,0.044849999248981,6.107273999999998,-,0.000000000000000,6.107263000000006,-,0.000000000000000,6.107262999999992,-,0.000000000000000,6.107263999999995,-,0.000000000000000
461,6.147354999999999,3.996963739395142,0.000000000000000,6.120705999999998,-,0.001449999981560,6.120588000000003,-,0.000000000000000,6.120587999999989,-,0.000000000000000,6.120599000000016,-,0.000000000000000
462,6.16068,3.965979576110840,0.000000000000000,6.134042000000001,-,0.000000000000000,6.1339239999999995,-,0.000000000000000,6.133913000000001,-,0.000000000000000,6.1339239999999995,-,0.000000000000000
463,6.174027,3.965979576110840,0.039050001651049,6.147366999999998,-,0.000000000000000,6.147249000000011,-,0.000000000000000,6.147248999999996,-,0.021749999374151,6.147249000000011,-,0.000000000000000
464,6.187341,3.965979576110840,0.004350000061095,6.160692000000003,-,0.018850000575185,6.1605740000000075,-,0.000000000000000,6.1605629999999945,-,0.000000000000000,6.160573999999993,-,0.000000000000000
465,6.200655,3.937470912933350,0.000000000000000,6.174017,-,0.015949999913573,6.1740160000000035,0.000000000000000,0.000000000000000,6.174015999999988,-,0.004350000061095,6.174005999999994,-,0.000000000000000
466,6.214119,3.937470912933350,0.000000000000000,6.187341999999997,-,0.000000000000000,6.187330000000002,-,0.000000000000000,6.187341,-,0.000000000000000,6.187331000000006,-,0.000000000000000
467,6.227422000000001,3.937470912933350,0.000000000000000,6.200677000000003,-,0.000000000000000,6.200665999999997,0.000000000000000,0.000000000000000,6.2006549999999985,0.000000000000000,0.000000000000000,6.200667000000016,-,0.000000000000000
468,6.240747,3.943099975585938,0.007249999791384,6.214002000000001,-,0.000000000000000,6.214002000000008,-,0.000000000000000,6.213979999999996,0.000000000000000,0.000000000000000,6.213991999999998,-,0.000000000000000
469,6.254093999999999,3.943099975585938,0.000000000000000,6.227326999999997,-,0.000000000000000,6.227327000000005,-,0.000000000000000,6.227315999999991,0.000000000000000,0.024650000035763,6.22731700000001,-,0.000000000000000
470,6.267408,3.930938720703125,0.000000000000000,6.240652000000002,-,0.000000000000000,6.240652000000002,-,0.000000000000000,6.240640999999989,-,0.000000000000000,6.240652000000002,-,0.000000000000000
471,6.280733000000001,3.930938720703125,0.001449999981560,6.253987999999998,10.531800270080566,0.000000000000000,6.253976999999999,-,0.000000000000000,6.253966,-,0.000000000000000,6.253977000000013,-,0.000000000000000
472,6.294079,3.977588891983032,0.000000000000000,6.267313000000002,-,0.001449999981560,6.267302000000011,-,0.000000000000000,6.2672909999999975,-,0.000000000000000,6.267301999999996,-,0.000000000000000
473,6.307394,3.977588891983032,0.000000000000000,6.280637999999999,10.531800270080566,0.000000000000000,6.280637000000002,-,0.000000000000000,6.280626999999993,-,0.000000000000000,6.280627000000008,-,0.000000000000000
474,6.3207189999999995,3.977588891983032,0.000000000000000,6.293974000000002,-,0.000000000000000,6.293962,-,0.000000000000000,6.29395199999999,-,0.000000000000000,6.293962999999989,-,0.000000000000000
475,6.334054,4.049093723297119,0.000000000000000,6.307288000000001,10.531800270080566,0.000000000000000,6.307287000000011,-,0.000000000000000,6.307277000000002,0.000000000000000,0.000000000000000,6.307288000000001,-,0.000000000000000
476,6.347378999999999,4.049093723297119,0.000000000000000,6.320730000000003,-,0.000000000000000,6.320612000000009,-,0.000000000000000,6.3206119999999935,-,0.018850000575185,6.320613000000012,-,0.004350000061095
477,6.360704,4.049093723297119,0.000000000000000,6.334055,-,0.004350000061095,6.333959000000003,-,0.000000000000000,6.333936999999991,-,0.039050001651049,6.3339379999999945,-,0.000000000000000
478,6.374029,3.951534509658813,0.000000000000000,6.347379999999998,-,0.000000000000000,6.347273000000001,-,0.000000000000000,6.347262000000002,-,0.001449999981560,6.347274000000005,-,0.000000000000000
479,6.387365,3.951534509658813,0.000000000000000,6.360726999999999,-,0.000000000000000,6.360597999999998,-,0.000000000000000,6.360587,-,0.007249999791384,6.3605990000000165,-,0.000000000000000
480,6.400679,3.995932579040527,0.000000000000000,6.374040999999997,-,0.004350000061095,6.374051000000007,-,0.000000000000000,6.3740299999999985,-,0.027450000867248,6.3740299999999985,-,0.000000000000000
481,6.414121999999999,3.995932579040527,0.000000000000000,6.387366000000002,-,0.000000000000000,6.387365000000005,-,0.000000000000000,6.387343999999997,-,0.000000000000000,6.38735500000001,-,0.000000000000000
482,6.427447,3.948227643966675,0.000000000000000,6.400701999999997,-,0.007249999791384,6.400690000000003,-,0.000000000000000,6.400679999999993,-,0.000000000000000,6.400690999999991,-,0.027450000867248
483,6.440771999999999,3.948227643966675,0.000000000000000,6.414016000000003,-,0.000000000000000,6.414025999999998,0.000000000000000,0.000000000000000,6.41400499999999,-,0.000000000000000,6.414016000000003,-,0.000000000000000
484,6.454107,3.948227643966675,0.000000000000000,6.427351999999999,-,0.033250000327826,6.427340000000011,-,0.000000000000000,6.427330000000001,-,0.000000000000000,6.427341000000015,7.066047191619873,0.000000000000000
485,6.4674320000000005,4.002550125122070,0.000000000000000,6.440686999999998,-,0.001449999981560,6.440665000000008,-,0.000000000000000,6.440664999999994,-,0.010150000452995,6.440665999999998,-,0.001449999981560
486,6.480757,4.002550125122070,0.000000000000000,6.454002,-,0.007249999791384,6.454010999999999,-,0.000000000000000,6.45398999999999,-,0.015949999913573,6.454000999999989,-,0.000000000000000
487,6.494082000000001,4.002550125122070,0.000000000000000,6.467337,-,0.021749999374151,6.467326000000001,0.000000000000000,0.000000000000000,6.467315000000002,-,0.013050000183284,6.467326000000001,-,0.000000000000000
488,6.5074179999999995,3.942706584930420,0.000000000000000,6.480661999999997,-,0.000000000000000,6.480650999999998,-,0.000000000000000,6.480650999999998,-,0.036150000989437,6.480651000000012,-,0.000000000000000
